Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-06,Gujarat,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Gujarat,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-06,Gujarat,Broad Beans,66,76 - 84,79 - 109,1kg,N/A
2024-06-06,Gujarat,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Gujarat,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-06,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Gujarat,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-06-06,Gujarat,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-06-06,Gujarat,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,Gujarat,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-06,Gujarat,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,Gujarat,Corn,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Gujarat,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-06,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-06,Gujarat,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Gujarat,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Gujarat,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Gujarat,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Gujarat,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,Gujarat,French Beans,92,106 - 117,110 - 152,1kg,N/A
2024-06-06,Gujarat,Garlic,194,223 - 246,233 - 320,1kg,N/A
2024-06-06,Gujarat,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-06,Gujarat,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-06,Gujarat,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-06,Gujarat,Lemon (Lime),80,92 - 102,96 - 132,1kg,N/A
2024-06-06,Gujarat,Mango Raw,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,Gujarat,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-06,Gujarat,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-06,Gujarat,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-06,Gujarat,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Gujarat,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Gujarat,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Gujarat,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,Gujarat,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Gujarat,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Gujarat,Onion Big,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Gujarat,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Gujarat,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Gujarat,Green Chilli,85,98 - 108,102 - 140,1kg,N/A
2024-06-07,Gujarat,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Gujarat,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Gujarat,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-07,Gujarat,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-07,Gujarat,Ash gourd,20,23 - 25,24 - 33,1kg,N/A
2024-06-07,Gujarat,Baby Corn,46,53 - 58,55 - 76,1kg,N/A
2024-06-07,Gujarat,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,Gujarat,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-07,Gujarat,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Gujarat,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Gujarat,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-07,Gujarat,Broad Beans,66,76 - 84,79 - 109,1kg,N/A
2024-06-07,Gujarat,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Gujarat,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-07,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Gujarat,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-06-07,Gujarat,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-06-07,Gujarat,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,Gujarat,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-07,Gujarat,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,Gujarat,Corn,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Gujarat,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-07,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-07,Gujarat,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Gujarat,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Gujarat,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Gujarat,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Gujarat,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,Gujarat,French Beans,92,106 - 117,110 - 152,1kg,N/A
2024-06-07,Gujarat,Garlic,194,223 - 246,233 - 320,1kg,N/A
2024-06-07,Gujarat,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-07,Gujarat,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-07,Gujarat,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-07,Gujarat,Lemon (Lime),80,92 - 102,96 - 132,1kg,N/A
2024-06-07,Gujarat,Mango Raw,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,Gujarat,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-07,Gujarat,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-07,Gujarat,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-07,Gujarat,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Gujarat,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Gujarat,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Gujarat,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,Gujarat,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Gujarat,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Gujarat,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Gujarat,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Gujarat,Tomato,27,31 - 34,32 - 45,1kg,N/A
2024-06-08,Gujarat,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-08,Gujarat,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Gujarat,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-08,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-08,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-08,Gujarat,Baby Corn,51,59 - 65,61 - 84,1kg,N/A
2024-06-08,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-08,Gujarat,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-06-08,Gujarat,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Gujarat,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,Gujarat,Butter Beans,52,60 - 66,62 - 86,1kg,N/A
2024-06-08,Gujarat,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-08,Gujarat,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-08,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-08,Gujarat,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Gujarat,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-08,Gujarat,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,Gujarat,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-08,Gujarat,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Gujarat,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-08,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Gujarat,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Gujarat,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Gujarat,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-08,Gujarat,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Gujarat,French Beans,90,104 - 114,108 - 149,1kg,N/A
2024-06-08,Gujarat,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-08,Gujarat,Ginger,125,144 - 159,150 - 206,1kg,N/A
2024-06-08,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-08,Gujarat,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-08,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-08,Gujarat,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-08,Gujarat,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Gujarat,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-08,Gujarat,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-08,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-08,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-08,Gujarat,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-08,Gujarat,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Gujarat,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Gujarat,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-08,Gujarat,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-08,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-09,Gujarat,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Gujarat,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Gujarat,Tomato,27,31 - 34,32 - 45,1kg,N/A
2024-06-09,Gujarat,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-09,Gujarat,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Gujarat,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-09,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-09,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-09,Gujarat,Baby Corn,51,59 - 65,61 - 84,1kg,N/A
2024-06-09,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-09,Gujarat,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-06-09,Gujarat,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Gujarat,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,Gujarat,Butter Beans,52,60 - 66,62 - 86,1kg,N/A
2024-06-09,Gujarat,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-09,Gujarat,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-09,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-09,Gujarat,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Gujarat,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-09,Gujarat,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,Gujarat,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-09,Gujarat,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Gujarat,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-09,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Gujarat,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Gujarat,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Gujarat,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-09,Gujarat,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Gujarat,French Beans,90,104 - 114,108 - 149,1kg,N/A
2024-06-09,Gujarat,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-09,Gujarat,Ginger,125,144 - 159,150 - 206,1kg,N/A
2024-06-09,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-09,Gujarat,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-09,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-09,Gujarat,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-09,Gujarat,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Gujarat,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-09,Gujarat,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-09,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-09,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-09,Gujarat,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-09,Gujarat,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Gujarat,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Gujarat,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-09,Gujarat,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-09,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-10,Gujarat,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Gujarat,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Gujarat,Tomato,27,31 - 34,32 - 45,1kg,N/A
2024-06-10,Gujarat,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-10,Gujarat,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Gujarat,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-10,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-10,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-10,Gujarat,Baby Corn,51,59 - 65,61 - 84,1kg,N/A
2024-06-10,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-10,Gujarat,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-06-10,Gujarat,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Gujarat,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,Gujarat,Butter Beans,52,60 - 66,62 - 86,1kg,N/A
2024-06-10,Gujarat,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-10,Gujarat,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-10,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-10,Gujarat,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Gujarat,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-10,Gujarat,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,Gujarat,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-10,Gujarat,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Gujarat,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-10,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Gujarat,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Gujarat,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Gujarat,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-10,Gujarat,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Gujarat,French Beans,90,104 - 114,108 - 149,1kg,N/A
2024-06-10,Gujarat,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-10,Gujarat,Ginger,125,144 - 159,150 - 206,1kg,N/A
2024-06-10,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-10,Gujarat,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-10,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-10,Gujarat,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-10,Gujarat,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Gujarat,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-10,Gujarat,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-10,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-10,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-10,Gujarat,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-10,Gujarat,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Gujarat,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Gujarat,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-10,Gujarat,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-10,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-11,Gujarat,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-11,Gujarat,Onion Small,55,63 - 70,66 - 91,1kg,N/A
2024-06-11,Gujarat,Tomato,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,Gujarat,Green Chilli,88,101 - 112,106 - 145,1kg,N/A
2024-06-11,Gujarat,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,Gujarat,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-11,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-11,Gujarat,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-11,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-11,Gujarat,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-11,Gujarat,Baby Corn,50,58 - 64,60 - 83,1kg,N/A
2024-06-11,Gujarat,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-11,Gujarat,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-11,Gujarat,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-11,Gujarat,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-11,Gujarat,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-06-11,Gujarat,Broad Beans,64,74 - 81,77 - 106,1kg,N/A
2024-06-11,Gujarat,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-11,Gujarat,Carrot,44,51 - 56,53 - 73,1kg,N/A
2024-06-11,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-11,Gujarat,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-11,Gujarat,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-11,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-11,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-11,Gujarat,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-11,Gujarat,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-11,Gujarat,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-11,Gujarat,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-11,Gujarat,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-11,Gujarat,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-11,Gujarat,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-11,Gujarat,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-06-11,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-11,Gujarat,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-11,Gujarat,French Beans,174,200 - 221,209 - 287,1kg,N/A
2024-06-11,Gujarat,Garlic,250,288 - 318,300 - 413,1kg,N/A
2024-06-11,Gujarat,Ginger,135,155 - 171,162 - 223,1kg,N/A
2024-06-11,Gujarat,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-11,Gujarat,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-11,Gujarat,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-11,Gujarat,Lemon (Lime),99,114 - 126,119 - 163,1kg,N/A
2024-06-11,Gujarat,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-06-11,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-11,Gujarat,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-11,Gujarat,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-11,Gujarat,Ladies Finger,46,53 - 58,55 - 76,1kg,N/A
2024-06-11,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-11,Gujarat,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-06-11,Gujarat,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-11,Gujarat,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,N/A
2024-06-11,Gujarat,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,Gujarat,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-11,Gujarat,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-06-11,Gujarat,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-12,Gujarat,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-12,Gujarat,Onion Small,55,63 - 70,66 - 91,1kg,N/A
2024-06-12,Gujarat,Tomato,38,44 - 48,46 - 63,1kg,N/A
2024-06-12,Gujarat,Green Chilli,88,101 - 112,106 - 145,1kg,N/A
2024-06-12,Gujarat,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-12,Gujarat,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-12,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-12,Gujarat,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-12,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-12,Gujarat,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-12,Gujarat,Baby Corn,50,58 - 64,60 - 83,1kg,N/A
2024-06-12,Gujarat,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-12,Gujarat,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-12,Gujarat,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-12,Gujarat,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-12,Gujarat,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-06-12,Gujarat,Broad Beans,64,74 - 81,77 - 106,1kg,N/A
2024-06-12,Gujarat,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-12,Gujarat,Carrot,44,51 - 56,53 - 73,1kg,N/A
2024-06-12,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
